CAGR,vol,Sharpe
0.08101205062262196,0.17172530650791884,0.5408542054226873
0.06812750462033867,0.17563939152875993,0.46420806065963505
0.0621825154848632,0.1704597298716493,0.440645587488517
0.08967635189008738,0.17339842053413926,0.5840569116507229
0.06676135032517405,0.1736293107860154,0.4605187038089698
0.07004872879364954,0.17430424342490344,0.47820929470801304
0.07300766324519481,0.1715433589397904,0.4980564471749912
0.06965039917524818,0.17290809087436487,0.47808410929949946
0.06039553931419639,0.16837186505836163,0.43430089630759133
0.07470962857166175,0.1713265130243044,0.5082865960273658
0.06794598742156199,0.17342057278336484,0.4675437526194304
0.07218906370124079,0.17306712760326146,0.4913676597603328
0.07477290275139503,0.17351187300686055,0.5035594903330775
0.0807873296209154,0.1733006826397158,0.5365758839286241
0.08209054746927857,0.1735478092160538,0.5431270870456211
0.07140973683061014,0.1731557150629531,0.48636026133339844
0.06654468116702272,0.17484840313800434,0.457310439485016
0.07723892421832201,0.17462348733261956,0.5157003674372136
0.08974055924073543,0.17443058792644756,0.582071548580799
0.07579528667818769,0.17002214170940022,0.5159541905300657
0.08628844491354082,0.17383416937826154,0.5649451570014953
0.07350428279066956,0.16939181204814205,0.5052509660702678
0.08222744506968338,0.17430492470438635,0.5426894851535412
0.06875096845009043,0.17524882169803946,0.46924498211760607
0.06946381774804733,0.17129116553480586,0.4800146274364398
0.07568325552069477,0.1747256065441148,0.507081898483213
0.06682600576883191,0.1757484402406915,0.45808451799108246
0.07952444774696188,0.1696320456127677,0.5371846261132429
0.0770125961194299,0.17159469444921724,0.5195123128038246
0.06513537691959281,0.1708647991319346,0.45643601174920256
0.0721341738566037,0.1714425381017279,0.4931112512033263
0.06037972120091828,0.17670974994277353,0.4222120767891268
0.08772177578634177,0.1702964319450551,0.5807012657995401
0.07832784549031357,0.17383075133531745,0.5217899219974611
0.058742253339664874,0.1768429762382417,0.4133091616633211
0.07467039273003606,0.16819988523450258,0.5140672969006194
0.0695993740910883,0.1759960290366542,0.4721842143084075
0.07625356280130546,0.17400997275300145,0.511038795910833
0.07924444627377647,0.17195976483541883,0.5309262977326087
0.08293526131908568,0.1731325800474597,0.5482546087152589
0.06010487457042135,0.17422349653056385,0.42380545669770475
0.06497312405566014,0.17445167305659656,0.44909484865975086
0.07257591296774901,0.17466898211920798,0.4905263685864788
0.06814302820813745,0.1718251621748618,0.47118402535405374
0.08201575966203434,0.17144400317509434,0.5475913835693089
0.07766466600035282,0.17107320753042307,0.5246538270053159
0.07742796290673826,0.1791911977688211,0.5072775179724027
0.07643989091158487,0.17694711102846353,0.5061005956031912
0.07598900208222514,0.18142598022390827,0.4960530647270806
0.08245130006621704,0.1729190538009117,0.5459616920369157
0.08207302107914649,0.1711103412786695,0.5478139382064732
0.07678858521599308,0.17047312196594167,0.5212682860074721
0.06115579515564806,0.16865991350215914,0.4373422205086919
0.07735926234528434,0.17445161946465979,0.5160361613094029
0.06435432494468785,0.17348684066674466,0.4482491825738578
0.06951102960630662,0.16876129630160625,0.484125676985092
0.06613289363443964,0.16952899653178843,0.46361557238784534
0.07588064031791242,0.17010040389196984,0.5164624351702128
0.07076235157974775,0.17293303186774758,0.48291398027972693
0.07847580221259909,0.16802346879579208,0.5350470619481975
0.07101821503164074,0.17186732978260202,0.48632213870169233
0.0750807194350187,0.17499910291327336,0.502847079090875
0.06848985377919448,0.17535097901893637,0.4668463783212644
0.06979591387964956,0.17128793995353092,0.48195780802438754
0.09253273592512845,0.17213527093988082,0.6020874280157954
0.06752068424696511,0.17003954029944776,0.47062408223921004
0.07789338465363138,0.1749037448082412,0.5179336642658644
0.07019899161603016,0.16914896317552983,0.4873553582377759
0.08694959112143708,0.17228766211669827,0.5720968760755158
0.07524876264887692,0.1706594832135567,0.5125150518843674
0.06964850943515821,0.17292982882603172,0.4777357142237303
0.07416749925855393,0.1782583472203649,0.4920800792757834
0.07635037632375274,0.17467141123085797,0.5098335029453333
0.0708875935811859,0.18030076161478117,0.471195776723116
0.08073819470156307,0.1720839020023452,0.5391617033706734
0.0786311013378731,0.17579740902371027,0.5194558711102654
0.07918656548928094,0.17079133873038246,0.5337828387592861
0.0695470442065329,0.17483314937653566,0.47310831556738275
0.08135773384054734,0.17570094140796,0.535579870645628
0.07708125319085046,0.1734491650972383,0.5173715347661029
0.07585939295558952,0.17525643246676387,0.5064881068100036
0.07333094335116508,0.1764680551127046,0.4916085512071381
0.05893050393477184,0.17627504888352954,0.4151300010792038
0.07716846032694158,0.17044517382303334,0.5233139311138538
0.06829867393866107,0.17202634639477532,0.47158183101458984
0.0724645153846113,0.17233542324119708,0.49326736108881997
0.08618912195233053,0.17252772323911342,0.5668282646047099
0.0808261166074209,0.17242811600414307,0.5388404431702505
0.05149384750686248,0.17303523761505876,0.3782171949427185
0.08155954301759616,0.1734440257230804,0.5406730082000583
0.06967280290076872,0.16936336261648918,0.48368251237757764
0.06959435438986428,0.17032660392028223,0.4813012195218888
0.09016782211006169,0.17260637291632844,0.5893150788127023
0.08141226066294416,0.17221420031327206,0.5420473408756772
0.06668387003781362,0.1749711317823503,0.45809662335994317
0.07606281116010627,0.16941299494670073,0.5191402542622354
0.06389080607823772,0.1739292078723268,0.4451596463152541
0.07966376714229395,0.1694833164294942,0.5387449221853808
0.0722294514379529,0.170231096252879,0.49618714418346693
0.07834753509700887,0.1722318290550716,0.5254755317037603
0.07418916311673929,0.1677901018773332,0.511857448980615
0.08187082135885193,0.17319154714066565,0.5424317179218571
